ShipmentID,OriginLocation,DestinationLocation,ShipmentDateTime,ExpectedArrivalDateTime,ShipmentStatus,ShipperId,ConsigneeId,ShipmentType,ContentsDescription,ReferTempMax,ReferTempMin
SP-6050,New Orleans WH,New Orleans WH,2023-09-27 18:51:54,2023-10-30 15:58:45,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Reactive national strategy,80,31
SP-1558,Detroit WH,Durham WH,2023-09-21 19:47:27,2023-10-05 20:21:44,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Phased human-resource complexity,78,28
SP-4460,Atlanta WH,New Orleans WH,2023-09-01 19:47:29,2023-10-22 11:12:04,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Open-source human-resource infrastructure,49,13
SP-4327,Durham WH,Nashville WH,2023-09-17 23:34:23,2023-10-10 07:34:14,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Multi-tiered mission-critical software,93,21
SP-3255,Miami WH,New Orleans WH,2023-09-03 02:26:48,2023-10-15 23:29:23,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Streamlined global open architecture,89,17
SP-5604,Atlanta WH,Chicago WH,2023-09-15 05:56:29,2023-10-07 22:59:05,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Realigned systematic success,90,30
SP-5935,Nashville WH,Atlanta WH,2023-09-06 10:46:12,2023-10-16 04:20:01,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Networked exuding productivity,89,17
SP-5298,Miami WH,Miami WH,2023-09-04 17:47:30,2023-10-06 08:35:59,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Streamlined reciprocal moratorium,82,20
SP-3857,Atlanta WH,Detroit WH,2023-09-24 10:39:41,2023-10-19 13:10:33,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Re-engineered even-keeled software,50,40
SP-9993,New Orleans WH,New Orleans WH,2023-09-12 07:24:08,2023-10-07 02:06:52,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Customizable bi-directional frame,89,31
SP-3274,Nashville WH,Detroit WH,2023-09-07 02:45:13,2023-10-28 02:11:20,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Reactive clear-thinking attitude,108,21
SP-0417,Detroit WH,Atlanta WH,2023-09-10 23:11:39,2023-10-07 02:39:53,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Reduced transitional structure,119,14
SP-0600,Detroit WH,Nashville WH,2023-09-23 17:38:10,2023-10-30 02:14:14,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Configurable reciprocal open system,71,37
SP-0884,Detroit WH,New Orleans WH,2023-09-01 04:19:14,2023-10-15 14:57:58,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Total systematic installation,94,16
SP-7515,Atlanta WH,Detroit WH,2023-09-21 16:53:01,2023-10-20 01:12:49,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Pre-emptive discrete implementation,76,15
SP-1883,Nashville WH,Detroit WH,2023-09-20 11:20:11,2023-10-24 15:20:13,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Synchronised impactful complexity,109,34
SP-9577,Miami WH,Durham WH,2023-09-02 04:16:21,2023-10-13 06:59:09,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Profit-focused 3rd generation Graphical User Interface,107,21
SP-8485,Nashville WH,Miami WH,2023-09-10 23:15:33,2023-10-20 10:22:01,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Team-oriented web-enabled open system,52,29
SP-1460,Detroit WH,Durham WH,2023-09-20 11:41:12,2023-10-07 23:19:52,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Synergized solution-oriented open system,65,22
SP-8286,Chicago WH,Chicago WH,2023-09-05 15:02:40,2023-10-18 01:03:45,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Secured bandwidth-monitored budgetary management,82,12
SP-2877,Nashville WH,Miami WH,2023-09-18 14:59:01,2023-10-23 09:57:26,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Re-contextualized methodical analyzer,102,42
SP-9413,Durham WH,New Orleans WH,2023-09-23 22:23:56,2023-10-30 03:53:10,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Re-contextualized zero defect access,87,25
SP-1093,Detroit WH,New Orleans WH,2023-09-02 00:16:37,2023-10-08 13:33:43,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Fully-configurable context-sensitive info-mediaries,104,14
SP-5093,Detroit WH,New Orleans WH,2023-09-13 21:04:22,2023-10-06 09:13:29,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Streamlined maximized open system,111,30
SP-2259,Miami WH,Nashville WH,2023-09-23 16:47:29,2023-10-09 19:03:55,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Balanced client-server framework,90,38
SP-4038,Durham WH,Atlanta WH,2023-09-11 01:30:51,2023-10-16 18:23:45,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Enhanced cohesive contingency,99,21
SP-8463,Atlanta WH,Detroit WH,2023-09-26 14:43:46,2023-10-11 18:44:28,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,De-engineered upward-trending local area network,103,22
SP-8266,Chicago WH,Durham WH,2023-09-08 23:34:28,2023-10-19 02:13:44,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Up-sized interactive benchmark,92,24
SP-0643,Nashville WH,Chicago WH,2023-09-07 11:55:15,2023-10-08 14:05:51,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Horizontal multimedia algorithm,102,38
SP-2698,Durham WH,Durham WH,2023-09-26 14:38:29,2023-10-06 08:23:19,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Triple-buffered composite utilisation,59,32
SP-1670,New Orleans WH,Nashville WH,2023-09-26 03:44:52,2023-10-18 03:49:51,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,User-centric dynamic customer loyalty,73,25
SP-5318,Nashville WH,New Orleans WH,2023-09-28 09:38:31,2023-10-27 12:35:39,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Universal impactful application,89,27
SP-7129,Nashville WH,Durham WH,2023-09-12 09:20:32,2023-10-24 05:13:28,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Reduced uniform interface,74,31
SP-8252,Chicago WH,Nashville WH,2023-09-29 09:41:11,2023-10-28 02:02:13,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Networked actuating model,67,39
SP-3607,Chicago WH,New Orleans WH,2023-09-18 21:40:11,2023-10-25 10:06:29,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Centralized object-oriented Graphic Interface,98,33
SP-2350,Detroit WH,Atlanta WH,2023-09-01 22:20:35,2023-10-16 20:16:45,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Vision-oriented 4th generation database,51,24
SP-8454,Atlanta WH,Nashville WH,2023-09-07 05:47:09,2023-10-15 20:01:45,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Public-key fresh-thinking project,100,41
SP-0628,Chicago WH,Atlanta WH,2023-09-13 02:09:36,2023-10-25 10:42:13,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Configurable systematic conglomeration,110,29
SP-5837,Atlanta WH,Detroit WH,2023-09-20 13:28:44,2023-10-20 23:36:07,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Profit-focused methodical flexibility,78,16
SP-8750,Chicago WH,Durham WH,2023-09-06 22:17:32,2023-10-13 03:57:40,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Multi-lateral foreground matrices,44,16
SP-4117,Nashville WH,Miami WH,2023-09-01 18:46:08,2023-10-09 14:44:02,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Distributed bandwidth-monitored internet solution,46,12
SP-1403,Nashville WH,Miami WH,2023-09-22 14:17:45,2023-10-01 04:20:14,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Total fresh-thinking pricing structure,117,27
SP-5240,Miami WH,Miami WH,2023-09-25 21:29:34,2023-10-12 04:23:36,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Enterprise-wide cohesive matrix,45,40
SP-9099,Durham WH,Atlanta WH,2023-09-27 14:36:33,2023-10-21 18:44:06,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Programmable actuating Graphic Interface,116,35
SP-7916,Atlanta WH,Detroit WH,2023-09-09 19:12:17,2023-10-21 01:49:16,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Diverse scalable local area network,107,16
SP-6373,Atlanta WH,Atlanta WH,2023-09-11 13:16:22,2023-10-27 11:23:17,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Ameliorated scalable conglomeration,102,27
SP-4545,Detroit WH,Detroit WH,2023-09-28 01:02:37,2023-10-05 09:42:02,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Re-engineered web-enabled portal,48,42
SP-6245,Miami WH,Miami WH,2023-09-08 06:44:49,2023-10-18 19:02:47,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Operative didactic throughput,102,33
SP-2846,Nashville WH,Durham WH,2023-09-20 15:17:05,2023-10-23 20:10:07,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Devolved clear-thinking standardization,97,14
SP-4715,Miami WH,New Orleans WH,2023-09-22 18:37:14,2023-10-26 14:40:36,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Devolved maximized system engine,86,31
SP-6904,New Orleans WH,Detroit WH,2023-09-28 22:31:04,2023-10-27 23:21:15,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Re-engineered fresh-thinking system engine,86,21
SP-2883,New Orleans WH,New Orleans WH,2023-09-21 19:54:03,2023-10-05 04:18:17,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Secured empowering emulation,88,37
SP-5506,Nashville WH,Detroit WH,2023-09-17 21:29:17,2023-10-03 03:05:36,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Enhanced multi-state infrastructure,98,40
SP-7968,Detroit WH,Nashville WH,2023-09-07 16:01:19,2023-10-11 20:55:53,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Down-sized demand-driven methodology,103,27
SP-3042,Durham WH,Durham WH,2023-09-02 09:25:36,2023-10-16 05:21:05,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Progressive executive emulation,72,39
SP-6133,Nashville WH,Detroit WH,2023-09-25 03:52:30,2023-10-14 16:25:04,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Switchable empowering definition,98,37
SP-0768,Chicago WH,Nashville WH,2023-09-02 12:35:10,2023-10-03 16:56:24,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Quality-focused upward-trending product,112,28
SP-5686,Durham WH,Durham WH,2023-09-29 23:23:34,2023-10-14 04:07:34,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Organic explicit website,116,29
SP-5536,Atlanta WH,Miami WH,2023-09-26 11:14:52,2023-10-11 10:15:54,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Open-architected discrete website,62,30
SP-0407,Chicago WH,Detroit WH,2023-09-05 09:09:21,2023-10-16 15:56:03,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Customer-focused responsive hierarchy,84,30
SP-2614,Miami WH,Nashville WH,2023-09-16 02:33:55,2023-10-28 11:37:59,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Stand-alone mobile concept,53,22
SP-2148,Atlanta WH,Chicago WH,2023-09-27 23:24:46,2023-10-11 12:02:38,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Fully-configurable well-modulated Graphic Interface,105,36
SP-1691,New Orleans WH,Detroit WH,2023-09-06 01:10:40,2023-10-16 02:49:14,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Profound leading edge firmware,115,38
SP-2328,Atlanta WH,Detroit WH,2023-09-17 16:38:47,2023-10-18 09:32:48,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Virtual fault-tolerant secured line,110,42
SP-5680,Atlanta WH,Detroit WH,2023-09-14 12:28:49,2023-10-27 18:55:38,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Enhanced intermediate adapter,120,33
SP-0612,Nashville WH,Chicago WH,2023-09-20 16:46:41,2023-10-24 02:13:15,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Monitored optimizing application,58,24
SP-0257,Detroit WH,Miami WH,2023-09-02 17:57:11,2023-10-09 17:24:58,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Devolved transitional hardware,77,17
SP-9961,Chicago WH,Chicago WH,2023-09-01 09:21:28,2023-10-26 22:18:22,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Monitored scalable paradigm,80,29
SP-6833,Detroit WH,Chicago WH,2023-09-19 01:08:40,2023-10-09 14:23:36,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Future-proofed 3rd generation capacity,68,19
SP-7886,Chicago WH,Detroit WH,2023-09-26 03:56:37,2023-10-02 18:44:29,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Customer-focused human-resource service-desk,58,33
SP-4071,New Orleans WH,Chicago WH,2023-09-17 01:47:16,2023-10-05 16:53:21,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Multi-layered zero tolerance adapter,68,22
SP-2062,Durham WH,Atlanta WH,2023-09-15 03:11:28,2023-10-22 09:31:52,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Diverse well-modulated strategy,69,28
SP-2795,Atlanta WH,Chicago WH,2023-09-21 06:29:50,2023-10-29 09:24:17,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Expanded real-time circuit,85,24
SP-5853,Chicago WH,Durham WH,2023-09-20 20:53:51,2023-10-07 22:17:16,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Organic demand-driven knowledge base,104,16
SP-1615,Detroit WH,Chicago WH,2023-09-27 04:41:59,2023-10-28 19:21:49,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Open-architected static software,119,31
SP-2039,Detroit WH,Chicago WH,2023-09-01 12:38:14,2023-10-30 09:00:15,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Ergonomic mission-critical synergy,58,23
SP-2987,Chicago WH,Nashville WH,2023-09-04 05:11:27,2023-10-23 21:14:09,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Diverse incremental policy,96,28
SP-4328,Chicago WH,Miami WH,2023-09-15 02:08:47,2023-10-02 21:00:33,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Upgradable zero tolerance Graphic Interface,45,32
SP-9724,Nashville WH,Atlanta WH,2023-09-04 21:27:16,2023-10-20 13:46:51,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Polarised optimal implementation,75,37
SP-8245,Chicago WH,Miami WH,2023-09-17 10:37:26,2023-10-03 18:01:07,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Implemented non-volatile monitoring,97,32
SP-9137,Nashville WH,New Orleans WH,2023-09-25 17:07:48,2023-10-26 01:26:37,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Re-contextualized discrete architecture,49,36
SP-5341,Detroit WH,Miami WH,2023-09-03 17:36:10,2023-10-10 00:30:17,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Universal modular budgetary management,55,35
SP-3867,Durham WH,Miami WH,2023-09-20 11:56:37,2023-10-14 14:04:45,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Synergistic uniform hierarchy,66,24
SP-5384,Detroit WH,Detroit WH,2023-09-22 18:48:06,2023-10-12 04:58:14,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Open-architected high-level matrices,78,18
SP-5893,Detroit WH,Miami WH,2023-09-12 04:01:49,2023-10-12 01:22:28,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Open-architected reciprocal model,116,41
SP-0904,Chicago WH,Miami WH,2023-09-29 12:40:02,2023-10-06 07:40:01,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Profound intermediate portal,112,12
SP-6761,Chicago WH,Nashville WH,2023-09-22 20:33:06,2023-10-28 15:47:53,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Customizable contextually-based architecture,78,13
SP-6362,Durham WH,Durham WH,2023-09-29 05:37:32,2023-10-23 18:33:41,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Face to face asymmetric intranet,112,40
SP-6809,Detroit WH,Nashville WH,2023-09-20 00:33:43,2023-10-11 17:50:41,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Polarised disintermediate initiative,91,27
SP-7157,New Orleans WH,Atlanta WH,2023-09-20 10:34:14,2023-10-17 17:14:31,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Cloned dynamic Graphical User Interface,54,38
SP-7899,Detroit WH,Chicago WH,2023-09-18 17:21:25,2023-10-28 17:35:48,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Function-based composite superstructure,115,18
SP-9739,Chicago WH,Nashville WH,2023-09-20 00:15:51,2023-10-30 04:05:21,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Grass-roots systemic solution,71,33
SP-8314,Atlanta WH,Detroit WH,2023-09-21 19:04:06,2023-10-11 22:59:44,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Object-based zero defect workforce,53,31
SP-2525,Miami WH,Durham WH,2023-09-25 22:56:52,2023-10-06 12:32:08,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Synchronised stable neural-net,60,40
SP-2482,Miami WH,New Orleans WH,2023-09-18 20:50:42,2023-10-18 03:16:19,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Object-based 6th generation moratorium,78,29
SP-6712,Atlanta WH,Atlanta WH,2023-09-23 22:07:50,2023-10-18 15:03:20,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Customizable user-facing service-desk,60,19
SP-0867,Chicago WH,Nashville WH,2023-09-04 06:02:29,2023-10-28 22:28:47,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Operative heuristic local area network,84,39
SP-6182,New Orleans WH,Chicago WH,2023-09-02 23:18:24,2023-10-30 17:10:04,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Pre-emptive upward-trending hub,58,26
SP-5396,Chicago WH,Nashville WH,2023-09-06 19:55:11,2023-10-29 19:05:02,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Optional solution-oriented utilisation,67,30
SP-5182,Chicago WH,Miami WH,2023-09-29 04:03:10,2023-10-05 20:01:51,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Upgradable explicit architecture,66,37
SP-5689,Nashville WH,Nashville WH,2023-09-26 16:37:03,2023-10-01 01:54:54,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Decentralized background paradigm,44,24
SP-4527,Atlanta WH,Nashville WH,2023-09-24 10:53:22,2023-10-27 16:17:25,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Intuitive stable customer loyalty,45,33
SP-9507,Detroit WH,Durham WH,2023-09-11 10:06:46,2023-10-12 06:13:06,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Total analyzing archive,88,12
SP-2182,Nashville WH,Durham WH,2023-09-21 02:45:44,2023-10-26 04:12:02,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Assimilated content-based extranet,43,29
SP-9675,New Orleans WH,Detroit WH,2023-09-21 07:31:02,2023-10-25 22:15:05,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Advanced actuating utilisation,79,18
SP-7436,Nashville WH,Durham WH,2023-09-23 05:28:38,2023-10-20 15:46:28,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Stand-alone empowering solution,91,21
SP-6233,Miami WH,Detroit WH,2023-09-22 17:53:09,2023-10-21 15:46:02,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Robust mission-critical definition,100,20
SP-1081,Atlanta WH,Nashville WH,2023-09-21 04:01:14,2023-10-18 19:13:09,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Configurable secondary local area network,107,36
SP-6618,Atlanta WH,Detroit WH,2023-09-22 14:44:38,2023-10-14 09:48:38,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Ameliorated dynamic archive,117,23
SP-9005,Chicago WH,Detroit WH,2023-09-13 04:26:54,2023-10-23 14:47:16,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Cross-group mission-critical adapter,94,24
SP-4007,Chicago WH,Chicago WH,2023-09-20 02:16:40,2023-10-09 10:38:50,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Visionary zero administration paradigm,96,14
SP-9610,Durham WH,Durham WH,2023-09-25 09:15:26,2023-10-28 14:53:07,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Managed multimedia implementation,101,19
SP-0860,Miami WH,New Orleans WH,2023-09-09 01:05:28,2023-10-15 01:05:17,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Phased background standardization,95,12
SP-2167,Chicago WH,New Orleans WH,2023-09-01 08:03:03,2023-10-13 10:55:10,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Digitized demand-driven process improvement,57,28
SP-2642,New Orleans WH,Detroit WH,2023-09-01 07:52:51,2023-10-09 17:12:52,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Synergized contextually-based moderator,55,23
SP-6183,Miami WH,Miami WH,2023-09-03 10:15:05,2023-10-07 14:40:55,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Virtual motivating application,114,36
SP-2523,Miami WH,Chicago WH,2023-09-23 19:52:11,2023-10-15 17:00:32,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Synchronised composite flexibility,82,27
SP-6913,Atlanta WH,Miami WH,2023-09-14 01:25:14,2023-10-03 06:31:17,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Enhanced background workforce,75,42
SP-8804,Nashville WH,New Orleans WH,2023-09-18 02:04:45,2023-10-15 22:06:35,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Organic zero tolerance concept,104,26
SP-9343,Miami WH,Atlanta WH,2023-09-10 21:55:42,2023-10-04 20:59:17,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Persevering 24 hour portal,71,27
SP-4368,Detroit WH,New Orleans WH,2023-09-26 00:33:10,2023-10-11 15:51:05,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Open-architected intangible throughput,72,38
SP-9443,Durham WH,Atlanta WH,2023-09-08 12:09:55,2023-10-23 18:49:47,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Seamless bottom-line infrastructure,88,40
SP-5831,Atlanta WH,Detroit WH,2023-09-06 03:00:12,2023-10-20 22:48:09,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Versatile object-oriented local area network,116,16
SP-0270,Durham WH,Miami WH,2023-09-02 17:04:15,2023-10-06 03:01:35,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Proactive interactive circuit,85,30
SP-7763,Chicago WH,Chicago WH,2023-09-07 02:30:33,2023-10-30 22:50:45,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Right-sized transitional service-desk,59,36
SP-6285,Miami WH,Atlanta WH,2023-09-28 04:03:22,2023-10-28 09:49:57,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Networked bottom-line model,77,27
SP-5384,Chicago WH,Miami WH,2023-09-23 14:30:35,2023-10-12 18:39:18,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Centralized coherent product,105,23
SP-1296,Nashville WH,Miami WH,2023-09-06 00:23:51,2023-10-18 02:21:30,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Implemented neutral structure,110,31
SP-3958,Atlanta WH,Chicago WH,2023-09-25 19:41:36,2023-10-24 16:28:25,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Enhanced national groupware,43,34
SP-3688,Durham WH,New Orleans WH,2023-09-22 14:19:08,2023-10-27 01:19:18,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Public-key motivating analyzer,48,25
SP-6324,Durham WH,Miami WH,2023-09-03 10:32:41,2023-10-16 15:34:25,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Fully-configurable local conglomeration,50,21
SP-8976,Atlanta WH,Miami WH,2023-09-21 12:05:54,2023-10-17 02:02:46,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Distributed real-time encoding,60,37
SP-5065,Chicago WH,Detroit WH,2023-09-17 10:56:02,2023-10-09 07:24:25,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Horizontal upward-trending focus group,64,22
SP-2592,Durham WH,Nashville WH,2023-09-07 22:33:19,2023-10-09 14:37:45,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Optional intangible help-desk,73,30
