ShipmentID,OriginLocation,DestinationLocation,ShipmentDateTime,ExpectedArrivalDateTime,ShipmentStatus,ShipperId,ConsigneeId,ShipmentType,ContentsDescription
SP-8534,Shuanglong,Banaba,2023-07-09 04:02:47,2023-08-29 22:30:46,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,User-centric high-level adapter
SP-8062,Roissy Charles-de-Gaulle,Laironja,2023-08-25 08:15:35,2022-10-22 18:36:07,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Sharable eco-centric product
SP-0842,Shangcun,Nahāvand,2023-04-10 06:46:19,2023-03-10 18:09:45,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Multi-layered systematic throughput
SP-0720,Funabashi,Linshanhe,2022-12-03 20:52:31,2022-10-07 04:01:48,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Seamless didactic strategy
SP-1407,Shakhtars’k,Lillehammer,2023-04-22 15:25:57,2023-05-04 12:26:11,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Programmable bi-directional open architecture
SP-4923,Oepula,Yiqi,2023-07-12 15:27:51,2023-06-22 22:07:18,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Fully-configurable user-facing knowledge user
SP-7687,Shimoda,Saint Petersburg,2023-03-15 12:32:28,2022-12-08 17:36:42,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Right-sized maximized firmware
SP-5729,Tangkanpulit,Adar,2023-04-09 22:04:49,2023-03-27 17:40:07,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Universal background core
SP-3084,Primero de Enero,Manamrag,2022-12-31 21:35:33,2023-07-17 05:08:33,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Digitized tangible customer loyalty
SP-7260,Tomioka,Yamaga,2023-04-24 21:14:51,2022-12-01 04:31:33,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Customizable demand-driven solution
SP-7676,Ejmiatsin,Tiguha,2023-01-23 20:59:46,2022-11-01 05:56:08,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Synergistic logistical flexibility
SP-4027,Asadābād,Sevaster,2023-01-02 10:22:19,2022-12-08 14:31:55,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Cloned 3rd generation installation
SP-1868,Lingzhi,Mirny,2022-11-12 04:31:26,2022-12-27 09:34:45,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Down-sized 3rd generation system engine
SP-0937,Muruy,Urbano Noris,2023-04-23 05:53:53,2023-08-27 21:38:48,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Assimilated even-keeled extranet
SP-5003,Brodarica,Bichena,2023-09-09 10:10:39,2023-04-30 18:02:26,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Multi-lateral motivating moratorium
SP-2897,Vantaa,Hamburg,2022-09-30 05:32:20,2023-05-15 13:59:40,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Re-engineered analyzing functionalities
SP-0472,Nnewi,Uacon,2023-07-07 19:34:36,2023-05-15 10:39:39,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Visionary leading edge leverage
SP-0009,Pensacola,Cortinhas,2022-12-07 09:08:06,2022-12-16 05:46:58,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Multi-layered didactic groupware
SP-3280,Luoqiao,Gao,2023-08-19 12:09:30,2023-05-28 13:09:12,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Cloned dynamic firmware
SP-8781,La Cruz de Río Grande,Saint-Denis,2023-01-24 22:03:19,2023-06-10 12:41:11,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Advanced tangible product
SP-8318,Kadukandel,Iwade,2023-09-04 22:18:13,2022-10-24 02:21:23,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Self-enabling secondary superstructure
SP-4438,Shilaoren,Jiabei,2023-07-30 07:36:02,2023-08-27 10:39:25,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Enhanced 5th generation artificial intelligence
SP-8400,Avignon,Berëza,2022-11-17 17:41:36,2023-04-15 22:09:17,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Stand-alone client-driven open architecture
SP-5308,Dakoro,Ampanihy,2022-12-28 03:46:48,2022-10-07 20:24:34,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,User-centric mission-critical extranet
SP-2843,Curitibanos,Liucheng,2022-12-23 00:57:55,2023-04-19 03:50:21,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Profit-focused non-volatile intranet
SP-8854,Duqiong,Kuala Lumpur,2023-08-19 11:32:52,2023-02-22 19:56:32,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,User-centric 3rd generation utilisation
SP-2689,Tanabi,Gävle,2022-10-18 02:02:35,2023-02-07 21:28:26,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Customizable 3rd generation middleware
SP-6213,Halmstad,Karlstad,2023-03-12 12:14:51,2023-04-26 22:45:40,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Operative upward-trending data-warehouse
SP-2810,Tuymazy,Wanzhai,2023-09-19 23:50:52,2023-07-02 14:01:41,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Multi-lateral real-time paradigm
SP-3520,Morelos,Bukomansimbi,2023-07-06 05:04:44,2023-05-16 19:43:21,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Organic explicit synergy
SP-7899,Mentougou,Lipovci,2023-04-01 18:46:17,2023-09-03 09:29:35,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Digitized human-resource definition
SP-6150,Padangtepung,Yanfolila,2023-07-02 07:06:17,2023-05-06 20:29:30,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Synergized contextually-based Graphical User Interface
SP-5157,Odivelas,Karangtengah,2023-04-02 09:17:53,2023-04-20 00:41:03,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Triple-buffered logistical solution
SP-7591,New Mīrpur,Joaçaba,2023-05-08 10:58:49,2023-03-01 20:31:54,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Multi-tiered web-enabled neural-net
SP-3071,Deep River,Fusheng,2023-08-05 04:27:52,2023-07-01 23:19:40,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Diverse context-sensitive algorithm
SP-4766,Richmond,Rönninge,2023-04-10 09:36:05,2023-08-03 21:50:35,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Expanded interactive frame
SP-4057,Medellín,Siqian,2023-03-20 00:15:53,2022-10-24 15:09:19,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Re-contextualized fresh-thinking adapter
SP-4406,Balky,Atyrau,2022-11-23 12:08:02,2022-11-12 02:39:14,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Phased maximized support
SP-8796,Kristianstad,Saint-Lô,2023-05-14 01:20:06,2023-07-28 23:08:54,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Virtual demand-driven intranet
SP-1523,Fratar,Huadian,2022-10-03 12:52:48,2023-07-26 06:50:28,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Face to face tertiary array
SP-1875,Guaxupé,Pulupandan,2022-10-08 14:59:10,2023-09-17 17:29:11,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Vision-oriented grid-enabled application
SP-5267,Kamālia,Santa Catalina,2023-08-04 17:32:44,2023-03-28 11:05:07,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Open-architected next generation help-desk
SP-0441,Slantsy,Quebradas,2023-03-14 02:07:20,2023-05-05 00:43:44,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Devolved object-oriented monitoring
SP-9933,Casselman,Kamwenge,2023-06-27 01:08:12,2023-03-17 15:46:29,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,User-centric next generation solution
SP-0427,Panbang,Bonanza,2022-11-23 03:49:20,2022-10-23 22:52:01,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Expanded hybrid conglomeration
SP-1534,Seboruco,Beni,2023-04-09 06:43:50,2022-12-10 21:02:35,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Reduced actuating framework
SP-3126,Xuezhen,Bulupayung,2023-07-07 02:03:44,2022-12-28 19:35:26,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Right-sized analyzing contingency
SP-3933,Tampekan,Amparafaravola,2023-08-24 22:39:51,2023-09-04 02:19:39,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Team-oriented object-oriented infrastructure
SP-4842,Lokoja,Meizhou,2023-04-15 18:32:27,2022-10-24 15:03:20,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Monitored national software
SP-9700,Santo Niño,Anhai,2023-02-07 02:13:12,2022-10-05 16:55:19,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Reactive global functionalities
SP-6074,Ráječko,Dallas,2022-09-30 00:01:36,2023-03-13 01:10:10,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Ergonomic explicit customer loyalty
SP-8947,Bacuyangan,Poděbrady,2023-01-29 03:23:35,2023-08-05 21:06:31,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Persevering client-server toolset
SP-2759,Karangsono,Itō,2023-05-07 12:46:43,2023-08-03 09:00:51,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Extended needs-based artificial intelligence
SP-0625,Bouça,Magapit,2023-03-04 14:39:21,2022-11-07 10:37:13,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Decentralized directional hierarchy
SP-2959,Clamart,Tucupido,2023-04-15 18:51:28,2022-11-24 17:34:28,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Right-sized static analyzer
SP-0944,Citeguh,Mqabba,2023-02-07 20:01:39,2023-05-08 12:08:03,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Vision-oriented didactic initiative
SP-5225,Kulykiv,Luniao,2023-07-16 06:16:51,2023-05-22 13:02:08,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Organized systemic secured line
SP-4171,Lukou,Iñapari,2023-06-22 00:51:45,2023-06-10 12:13:42,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Organic 6th generation flexibility
SP-1754,Sobontoro,Dallas,2023-02-22 18:50:28,2023-07-16 16:19:41,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Grass-roots 24 hour customer loyalty
SP-8310,Novoishimskiy,Mbala,2023-06-21 09:13:19,2023-05-04 05:42:35,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Focused uniform service-desk
SP-8253,As Suwaydā,Rukem,2023-09-19 04:44:10,2023-01-22 09:29:36,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Optional radical open architecture
SP-1850,Jetafe,Laojiangjunjie,2022-11-04 05:01:11,2023-08-19 22:11:11,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Front-line maximized attitude
SP-5680,Partille,Okpoma,2023-01-31 17:44:13,2023-08-26 13:50:50,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Total interactive policy
SP-8811,Podgorica,Guajiasi,2022-12-31 04:37:25,2023-04-10 02:58:07,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Realigned local hierarchy
SP-3107,Balungao,Néa Péramos,2023-01-05 23:05:43,2023-09-08 06:57:38,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Persistent system-worthy toolset
SP-5140,Sūrīān,Orsay,2023-09-05 08:08:45,2023-08-23 04:34:15,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Focused human-resource portal
SP-8224,A’yi Take,Byerazino,2023-03-05 00:02:45,2023-05-10 08:23:49,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Vision-oriented empowering analyzer
SP-4693,Shuakhevi,Ta Khmau,2023-01-27 02:40:59,2023-01-14 15:42:33,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Compatible intermediate collaboration
SP-3518,Gegernoong,La Mohammedia,2022-09-25 05:43:43,2023-08-24 10:54:31,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Right-sized impactful structure
SP-9766,Stari Kuty,Kotatengah,2023-01-17 07:32:08,2022-12-29 11:39:05,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Customer-focused heuristic neural-net
SP-4628,Bunol,Sabang,2022-11-05 10:13:19,2023-09-20 22:58:45,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Implemented systemic core
SP-8809,Chamalières,Sukaraja,2023-06-09 10:26:44,2023-07-10 19:05:19,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Stand-alone hybrid info-mediaries
SP-1164,Old Harbour Bay,Sacramento,2022-11-09 07:44:19,2022-11-09 00:31:55,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Decentralized intangible definition
SP-2680,Imrīsh,Al Munīrah,2023-05-16 14:53:28,2022-11-23 22:15:49,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Universal human-resource adapter
SP-5209,Páchni,Charlestown,2023-08-17 11:26:43,2022-11-16 16:41:05,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Polarised bifurcated standardization
SP-9730,Emmen,Sabanalarga,2023-07-17 08:59:47,2023-03-21 04:02:11,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Re-contextualized reciprocal product
SP-1303,Cienfuegos,Cipeundeuy,2023-08-01 03:04:58,2023-04-15 04:18:36,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Synergized upward-trending moratorium
SP-3361,Wang Muang,Ghurayd Gharamē,2023-08-31 16:59:14,2023-06-15 15:47:07,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Upgradable modular middleware
SP-4198,Ljupina,Hamonggolele,2023-09-20 19:12:29,2023-01-14 13:46:36,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Exclusive systemic pricing structure
SP-7720,Gränna,Ribeiro,2023-09-04 05:13:30,2022-10-02 17:08:34,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Multi-layered hybrid flexibility
SP-6257,Mweka,Gasi,2023-07-16 16:36:48,2023-07-28 22:27:39,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Persevering full-range capacity
SP-0138,Jizhou,Srebrenik,2022-09-23 18:38:05,2023-02-28 16:16:10,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Profound directional success
SP-3264,Monte Patria,Morada Nova,2023-03-27 06:35:49,2022-10-27 17:54:16,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Virtual logistical budgetary management
SP-4400,Luofang,Ambanja,2023-02-10 10:49:42,2023-01-28 06:59:55,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Intuitive actuating challenge
SP-4473,Oslo,Huntington,2022-12-17 04:01:49,2022-10-13 04:35:29,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Digitized zero defect infrastructure
SP-7284,Áno Kopanákion,Aného,2022-11-06 06:52:31,2023-05-02 15:10:37,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Organized neutral installation
SP-6742,Jenzan,Sanchahe,2023-07-12 06:37:59,2023-03-10 00:50:46,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Optional web-enabled pricing structure
SP-9110,Yashan,Longgang,2023-09-01 06:35:34,2023-08-10 18:15:06,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Inverse 24 hour adapter
SP-6237,Kathu,Hilotongan,2022-11-17 18:18:07,2022-12-26 09:58:56,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,User-friendly zero administration orchestration
SP-3666,Lubrza,Hongshi,2022-11-05 13:30:54,2023-06-25 23:44:15,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Front-line value-added frame
SP-6446,Aheloy,Liuhe,2023-01-25 09:30:50,2023-01-07 23:57:58,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Multi-channelled 5th generation process improvement
SP-3766,Tambarangan,Taposan,2023-03-22 16:27:39,2023-09-16 21:17:37,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Synchronised stable instruction set
SP-5843,Figueiras,Trasak,2023-03-22 21:39:44,2023-01-04 19:54:54,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Balanced tangible application
SP-3546,Tegarenkrajan,Bereeda,2023-04-28 00:31:32,2023-01-19 00:19:47,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Phased 24 hour focus group
SP-7132,Al Ibrāhīmīyah,Крушопек,2023-05-16 18:48:27,2023-06-08 07:41:58,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Stand-alone background budgetary management
SP-3060,Itaúna,Zhuoshui,2023-01-08 13:14:18,2023-06-28 15:27:36,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Inverse tangible benchmark
SP-6081,Tai’an,Xiangxiang,2023-09-03 14:40:52,2023-08-27 17:37:00,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Centralized 6th generation flexibility
SP-3495,Chhātak,Sucun,2023-06-13 14:32:45,2023-07-19 03:44:27,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Sharable zero tolerance standardization
SP-4548,Huzhen,Balading,2022-12-23 06:22:58,2023-03-18 08:35:26,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Programmable foreground utilisation
SP-0171,Tarakan,Witihama,2022-12-31 18:53:08,2023-07-07 22:35:20,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Robust zero administration methodology
SP-2586,Karkkila,Citampian,2022-10-01 22:15:13,2023-06-23 08:10:32,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Seamless mission-critical hub
SP-7887,Jardinópolis,Puerto Padre,2022-11-16 04:57:05,2023-03-04 02:02:05,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Future-proofed foreground model
SP-7009,Niwiska,Sanban,2022-12-27 02:55:58,2023-02-09 05:10:59,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Synergistic actuating complexity
SP-5615,Tawangrejo,Zürich,2023-04-11 18:07:20,2023-08-02 15:11:26,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Enhanced content-based Graphical User Interface
SP-3150,Kemiri Daya,Tinabogan,2023-09-08 08:21:52,2023-01-27 17:30:44,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Vision-oriented homogeneous open architecture
SP-2737,Darong,Babantar,2023-02-24 05:49:46,2023-08-06 08:51:03,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Decentralized even-keeled installation
SP-2677,Petong,Paraty,2023-03-21 02:35:14,2023-02-09 20:13:48,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Total fresh-thinking contingency
SP-7666,Shujāābād,Anto,2022-11-14 19:39:44,2023-09-02 11:10:05,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Inverse dedicated solution
SP-2493,Kebonan,Aianí,2023-03-22 12:28:37,2022-10-04 23:01:29,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,De-engineered 3rd generation product
SP-6475,Enrile,Kalwaria Zebrzydowska,2023-02-28 05:51:36,2023-07-17 06:33:35,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Compatible systemic application
SP-2497,Troitsk,Katuli,2023-03-16 20:04:55,2023-06-17 16:23:41,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Adaptive human-resource core
SP-9533,Ketawang,Tambo,2023-06-24 22:11:33,2023-08-29 20:49:00,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Self-enabling foreground info-mediaries
SP-1229,Tower,Świdnica,2023-02-05 23:08:41,2023-04-11 18:15:47,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Future-proofed 4th generation middleware
SP-2623,Seydi,Kohtla-Järve,2023-05-01 14:37:35,2023-01-29 12:40:50,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Visionary optimal forecast
SP-0985,Wangon,Newmarket,2023-01-06 14:56:47,2023-08-22 17:41:54,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Automated optimal capacity
SP-3432,Saryshaghan,Macapsing,2023-06-06 02:20:42,2023-03-25 15:50:33,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Re-contextualized neutral open system
SP-4395,Constanza,Lae,2023-06-06 11:41:00,2023-04-04 12:01:24,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Distributed asynchronous hardware
SP-9183,Santa Clara,Mocun,2023-02-20 23:16:15,2022-12-30 21:31:19,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Managed user-facing pricing structure
SP-4318,Vani,San José de Mayo,2022-11-21 16:17:34,2022-12-10 07:32:51,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Exclusive clear-thinking functionalities
SP-9932,Kolno,Ekerö,2023-04-10 14:23:42,2023-08-17 05:03:22,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Robust fault-tolerant conglomeration
SP-1251,Heshui,Saint-Tite,2023-07-12 18:29:51,2022-11-25 19:46:51,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Seamless clear-thinking pricing structure
SP-7336,Tamahú,Pajagan,2022-10-24 18:20:31,2023-01-16 20:24:39,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Automated zero administration approach
SP-3428,Sanqishi,Sawoi,2023-04-10 18:39:41,2023-07-24 22:07:34,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Profit-focused value-added implementation
SP-4736,Virginia,Sosnówka,2022-12-13 23:45:11,2023-07-13 15:49:43,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,De-engineered empowering workforce
SP-3975,La Troncal,Markaz-e Woluswalī-ye Āchīn,2023-07-29 09:33:42,2023-07-17 05:11:36,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Profound mobile projection
SP-4314,Don Chedi,Ciechanowiec,2023-06-21 19:20:30,2023-05-27 17:03:27,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Networked 3rd generation approach
SP-1334,Valinhos,Pámfylla,2023-08-24 19:39:18,2023-09-02 21:32:27,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Stand-alone modular data-warehouse
SP-7107,Azul,To’rtko’l Shahri,2023-04-16 18:23:30,2022-12-13 18:38:11,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Adaptive human-resource software
SP-4127,Suai,Belén de Umbría,2023-06-26 07:28:31,2023-07-27 05:54:57,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Virtual logistical circuit
SP-0360,Moscavide,Glogovac,2022-10-25 04:52:58,2022-12-13 02:22:37,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Virtual disintermediate infrastructure
SP-2334,Sebina,Gelin,2023-04-15 11:06:41,2022-11-11 20:01:32,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Triple-buffered static parallelism
SP-9400,Budta,San Pedro Necta,2023-02-27 23:24:19,2023-03-05 12:02:39,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Stand-alone multi-tasking core
SP-5034,Labuhan Deli,Shilu,2023-06-22 20:52:06,2023-07-10 18:55:04,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Synchronised 3rd generation neural-net
SP-1751,Yeshan,Chrzanów,2023-05-13 00:22:09,2022-11-04 00:02:44,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Multi-layered foreground workforce
SP-3255,Bitanjuan,Utsjoki,2022-11-04 18:12:16,2022-09-29 16:46:16,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Compatible maximized model
SP-9635,Digne-les-Bains,Ghāt,2023-07-30 08:46:31,2023-05-06 17:57:36,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Grass-roots upward-trending hardware
SP-3138,São Brás de Alportel,Filimonovo,2022-09-24 13:26:21,2023-08-12 06:51:19,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Enterprise-wide exuding initiative
SP-8403,Anle,La Tour-du-Pin,2023-07-20 09:01:17,2023-06-08 21:11:44,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Integrated reciprocal monitoring
SP-9508,Sukabumi,Francistown,2023-06-13 06:37:14,2023-01-27 17:45:16,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Cross-group exuding hardware
SP-3559,Concepción Tutuapa,Sinamar,2023-01-14 07:58:27,2023-08-17 00:21:48,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Networked dedicated function
SP-0311,Tuy Phước,Xai-Xai,2023-07-24 14:50:00,2023-04-15 13:56:38,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Stand-alone motivating matrix
